id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name
87444,2008-05-14,2008-05-14,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-06-04 14:53:50 -0700,2014-10-19 11:05:33 -0700,research,CC-BY,http://www.inaturalist.org/observations/87444,https://static.inaturalist.org/photos/127701/medium.JPG,,"","Dive site Leonora's Reef, max depth 69ft / 21m.

The big pale area in front of the tail on one of them isn't actually on the fish, it's just the camera flash catching some bit in the water.",false,1,0,false,,"Bonaire, Netherlands Antilles",12.1681339017,-68.3145771999,,,,,,,,false,,"",Mahogany Snapper (Lutjanus mahogoni),Lutjanus mahogoni,Mahogany Snapper,Actinopterygii,131387,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
87483,2008-05-14,2008-05-14,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-06-04 15:33:13 -0700,2014-10-19 11:05:39 -0700,research,CC-BY,http://www.inaturalist.org/observations/87483,https://static.inaturalist.org/photos/127760/medium.JPG,,female,"Dive site Angel City, max depth 57ft / 17.4m.

Initial phase.",false,1,0,false,,"Bonaire, Netherlands Antilles",12.099370852,-68.2873610556,,,,,,,,false,,"",Queen Parrotfish,Scarus vetula,Queen Parrotfish,Actinopterygii,112169,Actinopterygii,Perciformes,Scaridae,Scarus
87485,2008-05-14,2008-05-14,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-06-04 15:33:35 -0700,2018-07-24 10:19:10 -0700,research,CC-BY,http://www.inaturalist.org/observations/87485,https://static.inaturalist.org/photos/127762/medium.JPG,,"","Dive site Angel City, max depth 57ft / 17.4m.",false,2,0,false,,"Bonaire, Netherlands Antilles",12.099370852,-68.2873610556,,,,,,,,false,,"",Schoolmaster Snapper,Lutjanus apodus,Schoolmaster Snapper,Actinopterygii,81989,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
87491,2008-05-14,2008-05-14,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-06-04 15:36:14 -0700,2014-10-19 11:05:41 -0700,research,CC-BY,http://www.inaturalist.org/observations/87491,https://static.inaturalist.org/photos/127769/medium.JPG,,juvenile,"Dive site Angel City, max depth 57ft / 17.4m.",false,1,0,false,,"Bonaire, Netherlands Antilles",12.099370852,-68.2873610556,,,,,,,,false,,"",Princess Parrotfish (Scarus taeniopterus),Scarus taeniopterus,Princess Parrotfish,Actinopterygii,112166,Actinopterygii,Perciformes,Scaridae,Scarus
87498,2008-05-14,2008-05-14,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-06-04 15:39:01 -0700,2014-10-19 11:05:43 -0700,research,CC-BY,http://www.inaturalist.org/observations/87498,https://static.inaturalist.org/photos/127777/medium.JPG,,male,"Dive site Angel City, max depth 57ft / 17.4m.

Terminal phase.",false,1,0,false,,"Bonaire, Netherlands Antilles",12.099370852,-68.2873610556,,,,,,,,false,,"",Queen Parrotfish,Scarus vetula,Queen Parrotfish,Actinopterygii,112169,Actinopterygii,Perciformes,Scaridae,Scarus
87499,2008-05-14,2008-05-14,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-06-04 15:39:45 -0700,2019-01-31 14:01:10 -0800,research,CC-BY,http://www.inaturalist.org/observations/87499,https://static.inaturalist.org/photos/127778/medium.JPG,,male,"Dive site Angel City, max depth 57ft / 17.4m.

Terminal phase.",false,2,0,false,,"Bonaire, Netherlands Antilles",12.099370852,-68.2873610556,,,,,,,,false,,"",Stoplight Parrotfish,Sparisoma viride,Stoplight Parrotfish,Actinopterygii,112867,Actinopterygii,Perciformes,Scaridae,Sparisoma
87511,2008-05-14,2008-05-14,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-06-04 15:47:03 -0700,2014-10-19 11:05:45 -0700,research,CC-BY,http://www.inaturalist.org/observations/87511,https://static.inaturalist.org/photos/127790/medium.JPG,,"","Dive site Angel City, max depth 57ft / 17.4m.",false,1,0,false,,"Bonaire, Netherlands Antilles",12.099370852,-68.2873610556,,,,,,,,false,,"",French Grunt,Haemulon flavolineatum,French Grunt,Actinopterygii,62600,Actinopterygii,Perciformes,Haemulidae,Haemulon
90542,2008-05-15,2008-05-15,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-06-12 21:25:28 -0700,2018-04-03 08:42:53 -0700,research,CC-BY,http://www.inaturalist.org/observations/90542,https://static.inaturalist.org/photos/132002/medium.JPG,,female,"Dive site Rappel, max depth 62ft / 18.9m.

Initial phase.",false,2,0,false,,"Bonaire, Netherlands Antilles",12.2161903471,-68.3470523913,,,,,,,,false,,"",Stoplight Parrotfish,Sparisoma viride,Stoplight Parrotfish,Actinopterygii,112867,Actinopterygii,Perciformes,Scaridae,Sparisoma
90546,2008-05-15,2008-05-15,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-06-12 21:31:49 -0700,2014-10-19 11:13:27 -0700,research,CC-BY,http://www.inaturalist.org/observations/90546,https://static.inaturalist.org/photos/132007/medium.JPG,,juvenile,"Dive site Rappel, max depth 62ft / 18.9m.

Juveniles.",false,1,0,false,,"Bonaire, Netherlands Antilles",12.2161903471,-68.3470523913,,,,,,,,false,,"",Stoplight Parrotfish,Sparisoma viride,Stoplight Parrotfish,Actinopterygii,112867,Actinopterygii,Perciformes,Scaridae,Sparisoma
90559,2008-05-15,2008-05-15,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-06-12 21:55:58 -0700,2019-12-16 20:21:38 -0800,research,CC-BY,http://www.inaturalist.org/observations/90559,https://static.inaturalist.org/photos/132022/medium.JPG,,male,"Dive site 1000 Steps, max depth 36ft / 11m.

Terminal phase.",false,2,0,false,,"Bonaire, Netherlands Antilles",12.2083896802,-68.323328985,,,,,,,open,false,,"",Princess Parrotfish,Scarus taeniopterus,Princess Parrotfish,Actinopterygii,112166,Actinopterygii,Perciformes,Scaridae,Scarus
90560,2008-05-15,2008-05-15,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-06-12 21:57:16 -0700,2018-04-03 08:46:35 -0700,research,CC-BY,http://www.inaturalist.org/observations/90560,https://static.inaturalist.org/photos/132023/medium.JPG,,"","Dive site 1000 Steps, max depth 36ft / 11m.",false,2,0,false,,"Bonaire, Netherlands Antilles",12.2083896802,-68.323328985,,,,,,,,false,,"",Stoplight Parrotfish,Sparisoma viride,Stoplight Parrotfish,Actinopterygii,112867,Actinopterygii,Perciformes,Scaridae,Sparisoma
90562,2008-05-15,2008-05-15,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-06-12 22:00:26 -0700,2014-10-19 11:13:31 -0700,research,CC-BY,http://www.inaturalist.org/observations/90562,https://static.inaturalist.org/photos/132026/medium.JPG,,"","Dive site 1000 Steps, max depth 36ft / 11m.",false,1,0,false,,"Bonaire, Netherlands Antilles",12.2083896802,-68.323328985,,,,,,,,false,,"",Caesar Grunt,Haemulon carbonarium,Caesar Grunt,Actinopterygii,130054,Actinopterygii,Perciformes,Haemulidae,Haemulon
90564,2008-05-15,2008-05-15,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-06-12 22:03:37 -0700,2014-10-19 11:13:32 -0700,research,CC-BY,http://www.inaturalist.org/observations/90564,https://static.inaturalist.org/photos/132028/medium.JPG,,"","Dive site 1000 Steps, max depth 36ft / 11m.",false,1,0,false,,"Bonaire, Netherlands Antilles",12.2083896802,-68.323328985,,,,,,,,false,,"",Mahogany Snapper,Lutjanus mahogoni,Mahogany Snapper,Actinopterygii,131387,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
94216,2012-06-21,2012-06-21,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-21 11:33:39 -0700,2018-07-02 10:12:11 -0700,research,CC-BY,http://www.inaturalist.org/observations/94216,https://static.inaturalist.org/photos/137117/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,French Grunt,Haemulon flavolineatum,French Grunt,Actinopterygii,62600,Actinopterygii,Perciformes,Haemulidae,Haemulon
95372,2012-06-22,2012-06-22,,Eastern Time (US & Canada),false,5245,kent_miller,2012-06-24 05:07:21 -0700,2018-07-02 10:16:22 -0700,research,CC-BY,http://www.inaturalist.org/observations/95372,https://static.inaturalist.org/photos/138961/medium.JPG,,"","",false,1,0,false,,"Monroe County, US-FL, US",24.8577141717,-80.8647113782,933,,,,,,obscured,true,,,Rainbow parrotfish,Scarus guacamaia,Rainbow Parrotfish,Actinopterygii,112148,Actinopterygii,Perciformes,Scaridae,Scarus
96585,2012-06-21,2012-06-21,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 08:35:26 -0700,2018-07-03 16:21:17 -0700,research,CC-BY,http://www.inaturalist.org/observations/96585,https://static.inaturalist.org/photos/140543/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Caulerpa mexicana,Caulerpa mexicana,,Plantae,131271,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa
96620,2012-06-23,2012-06-23,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 09:51:44 -0700,2018-07-02 10:21:31 -0700,research,CC-BY,http://www.inaturalist.org/observations/96620,https://static.inaturalist.org/photos/140571/medium.JPG,,"","",false,2,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Bluestriped Grunt,Haemulon sciurus,Bluestriped Grunt,Actinopterygii,49262,Actinopterygii,Perciformes,Haemulidae,Haemulon
96634,2012-06-24,2012-06-24,,Eastern Time (US & Canada),false,5245,kent_miller,2012-06-27 10:37:27 -0700,2018-07-02 15:13:35 -0700,research,CC-BY,http://www.inaturalist.org/observations/96634,https://static.inaturalist.org/photos/140583/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,rose coral,Manicina areolata,Rose Coral,Animalia,105170,Anthozoa,Scleractinia,Faviidae,Manicina
96640,2012-06-25,2012-06-25,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 10:42:18 -0700,2018-07-03 16:21:05 -0700,research,CC-BY,http://www.inaturalist.org/observations/96640,https://static.inaturalist.org/photos/140589/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Atlantic Blue Tang,Acanthurus coeruleus,Atlantic Blue Tang,Actinopterygii,121196,Actinopterygii,Perciformes,Acanthuridae,Acanthurus
96641,2012-06-25,2012-06-25,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 10:43:46 -0700,2018-07-03 16:20:58 -0700,research,CC-BY,http://www.inaturalist.org/observations/96641,https://static.inaturalist.org/photos/140590/medium.JPG,,"",juvenile on left,false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Porkfish,Anisotremus virginicus,Porkfish,Actinopterygii,49947,Actinopterygii,Perciformes,Haemulidae,Anisotremus
96651,2012-06-25,2012-06-25,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 10:50:16 -0700,2018-07-03 16:20:54 -0700,research,CC-BY,http://www.inaturalist.org/observations/96651,https://static.inaturalist.org/photos/140596/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,French Grunt,Haemulon flavolineatum,French Grunt,Actinopterygii,62600,Actinopterygii,Perciformes,Haemulidae,Haemulon
96680,2012-06-24,2012-06-24,,Eastern Time (US & Canada),false,5245,kent_miller,2012-06-27 11:48:41 -0700,2018-07-03 16:20:52 -0700,research,CC-BY,http://www.inaturalist.org/observations/96680,https://static.inaturalist.org/photos/140626/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Redband Parrotfish (Sparisoma aurofrenatum),Sparisoma aurofrenatum,Redband Parrotfish,Actinopterygii,112858,Actinopterygii,Perciformes,Scaridae,Sparisoma
96681,2012-06-24,2012-06-24,,Eastern Time (US & Canada),false,5245,kent_miller,2012-06-27 11:54:37 -0700,2018-07-03 16:21:30 -0700,research,CC-BY,http://www.inaturalist.org/observations/96681,https://static.inaturalist.org/photos/140627/medium.JPG,,"",listed as S. croicensis in Humann & Deloach,false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Striped Parrotfish,Scarus iseri,Striped Parrotfish,Actinopterygii,49690,Actinopterygii,Perciformes,Scaridae,Scarus
96772,2012-06-25,2012-06-25,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 15:54:17 -0700,2018-07-02 10:24:58 -0700,research,CC-BY,http://www.inaturalist.org/observations/96772,https://static.inaturalist.org/photos/140732/medium.JPG,,"","",false,2,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Grey Snapper,Lutjanus griseus,Grey Snapper,Actinopterygii,49509,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
96836,2012-06-20,2012-06-20,,Eastern Time (US & Canada),false,5245,kent_miller,2012-06-27 19:49:18 -0700,2018-07-02 09:56:13 -0700,research,CC-BY,http://www.inaturalist.org/observations/96836,https://static.inaturalist.org/photos/140830/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Lesser starlet coral,Siderastrea radians,,Animalia,112555,Anthozoa,Scleractinia,Siderastreidae,Siderastrea
96863,2012-06-24,2012-06-24,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 20:40:33 -0700,2018-07-24 10:19:11 -0700,research,CC-BY,http://www.inaturalist.org/observations/96863,https://static.inaturalist.org/photos/140863/medium.JPG,,"","",false,4,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Schoolmaster Snapper,Lutjanus apodus,Schoolmaster Snapper,Actinopterygii,81989,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
96867,2012-06-21,2012-06-21,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 20:53:18 -0700,2018-07-02 10:14:35 -0700,research,CC-BY,http://www.inaturalist.org/observations/96867,https://static.inaturalist.org/photos/140867/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Caulerpa paspaloides,Caulerpa paspaloides,,Plantae,132541,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa
96877,2012-06-21,2012-06-21,,Eastern Time (US & Canada),false,5245,kent_miller,2012-06-27 21:30:09 -0700,2018-07-02 10:15:40 -0700,research,CC-BY,http://www.inaturalist.org/observations/96877,https://static.inaturalist.org/photos/140879/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,bluelip parrotfish,Cryptotomus roseus,Bluelip Parrotfish,Actinopterygii,98731,Actinopterygii,Perciformes,Scaridae,Cryptotomus
96878,2012-06-21,2012-06-21,,Eastern Time (US & Canada),false,5245,kent_miller,2012-06-27 21:36:18 -0700,2018-07-02 10:16:05 -0700,research,CC-BY,http://www.inaturalist.org/observations/96878,https://static.inaturalist.org/photos/140880/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Striped Parrotfish,Scarus iseri,Striped Parrotfish,Actinopterygii,49690,Actinopterygii,Perciformes,Scaridae,Scarus
96882,2012-06-22,2012-06-22,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 21:46:46 -0700,2018-07-02 10:18:45 -0700,research,CC-BY,http://www.inaturalist.org/observations/96882,https://static.inaturalist.org/photos/140884/medium.JPG,,"","",false,3,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Porkfish,Anisotremus virginicus,Porkfish,Actinopterygii,49947,Actinopterygii,Perciformes,Haemulidae,Anisotremus
96884,2012-06-22,2012-06-22,,Eastern Time (US & Canada),,5245,kent_miller,2012-06-27 21:49:51 -0700,2018-07-02 10:18:52 -0700,research,CC-BY,http://www.inaturalist.org/observations/96884,https://static.inaturalist.org/photos/140886/medium.JPG,,"","",false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Bluestriped Grunt,Haemulon sciurus,Bluestriped Grunt,Actinopterygii,49262,Actinopterygii,Perciformes,Haemulidae,Haemulon
96917,2012-06-25,2012-06-25,,Eastern Time (US & Canada),false,5245,kent_miller,2012-06-28 05:49:59 -0700,2018-07-03 16:21:36 -0700,research,CC-BY,http://www.inaturalist.org/observations/96917,https://static.inaturalist.org/photos/140930/medium.JPG,,"",juvenile,false,1,0,false,,"Layton, FL",24.8240255,-80.8136783,933,,,,,,,false,,,Stoplight Parrotfish,Sparisoma viride,Stoplight Parrotfish,Actinopterygii,112867,Actinopterygii,Perciformes,Scaridae,Sparisoma
102449,2012-07-08,2012-07-08,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-07-16 21:55:12 -0700,2018-07-24 10:19:14 -0700,research,CC-BY,http://www.inaturalist.org/observations/102449,https://static.inaturalist.org/photos/147956/medium.JPG,,"",Dive site Barracuda Reef; max depth 72 feet.,false,2,0,false,,"Sint Eustatius, Netherlands",17.4700742033,-62.99115888,593,,,,,,,false,,"",Schoolmaster Snapper,Lutjanus apodus,Schoolmaster Snapper,Actinopterygii,81989,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
102453,2012-07-08,2012-07-08,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-07-16 21:59:28 -0700,2017-11-20 03:31:03 -0800,research,CC-BY,http://www.inaturalist.org/observations/102453,https://static.inaturalist.org/photos/147960/medium.JPG,,"",Dive site Barracuda Reef; max depth 72 feet.,false,1,0,false,,"Sint Eustatius, Netherlands",17.4700742033,-62.99115888,593,,,,,,,false,,"",Smallmouth Grunt,Haemulon chrysargyreum,Smallmouth Grunt,Actinopterygii,128861,Actinopterygii,Perciformes,Haemulidae,Haemulon
102457,2012-07-08,2012-07-08,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-07-16 22:16:31 -0700,2017-11-20 13:57:07 -0800,research,CC-BY,http://www.inaturalist.org/observations/102457,https://static.inaturalist.org/photos/147968/medium.JPG,,"",Dive site Barracuda Reef; max depth 72 feet.,false,1,0,false,,"Sint Eustatius, Netherlands",17.4700742033,-62.99115888,593,,,,,,,false,,"",Red Hind,Epinephelus guttatus,Red Hind,Actinopterygii,100104,Actinopterygii,Perciformes,Serranidae,Epinephelus
102458,2012-07-08,2012-07-08,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-07-16 22:17:10 -0700,2017-11-20 13:57:11 -0800,research,CC-BY,http://www.inaturalist.org/observations/102458,https://static.inaturalist.org/photos/147969/medium.JPG,,"",Dive site Barracuda Reef; max depth 72 feet.,false,1,0,false,,"Sint Eustatius, Netherlands",17.4700742033,-62.99115888,593,,,,,,,false,,"",French Grunt,Haemulon flavolineatum,French Grunt,Actinopterygii,62600,Actinopterygii,Perciformes,Haemulidae,Haemulon
102459,2012-07-08,2012-07-08,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-07-16 22:18:21 -0700,2017-11-20 13:57:13 -0800,research,CC-BY,http://www.inaturalist.org/observations/102459,https://static.inaturalist.org/photos/147970/medium.JPG,,"",Dive site Barracuda Reef; max depth 72 feet.,false,1,0,false,,"Sint Eustatius, Netherlands",17.4700742033,-62.99115888,593,,,,,,,false,,"",Bluestriped Grunt,Haemulon sciurus,Bluestriped Grunt,Actinopterygii,49262,Actinopterygii,Perciformes,Haemulidae,Haemulon
102460,2012-07-08,2012-07-08,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-07-16 22:21:10 -0700,2017-11-20 13:57:16 -0800,research,CC-BY,http://www.inaturalist.org/observations/102460,https://static.inaturalist.org/photos/147971/medium.JPG,,"",Dive site Barracuda Reef; max depth 72 feet.,false,1,0,false,,"Sint Eustatius, Netherlands",17.4700742033,-62.99115888,593,,,,,,,false,,"",Mahogany Snapper,Lutjanus mahogoni,Mahogany Snapper,Actinopterygii,131387,Actinopterygii,Perciformes,Lutjanidae,Lutjanus
102461,2012-07-08,2012-07-08,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-07-16 22:24:33 -0700,2017-11-20 13:57:19 -0800,research,CC-BY,http://www.inaturalist.org/observations/102461,https://static.inaturalist.org/photos/147972/medium.JPG,,"",Dive site Barracuda Reef; max depth 72 feet.,false,1,0,false,,"Sint Eustatius, Netherlands",17.4700742033,-62.99115888,593,,,,,,,false,,"",Princess Parrotfish,Scarus taeniopterus,Princess Parrotfish,Actinopterygii,112166,Actinopterygii,Perciformes,Scaridae,Scarus
102463,2012-07-08,2012-07-08,,Pacific Time (US & Canada),false,2991,sea-kangaroo,2012-07-16 22:27:59 -0700,2017-11-20 13:57:24 -0800,research,CC-BY,http://www.inaturalist.org/observations/102463,https://static.inaturalist.org/photos/147979/medium.JPG,,juvenile,"Dive site Barracuda Reef; max depth 72 feet.

Dark margins on tail = Princess.",false,1,0,false,,"Sint Eustatius, Netherlands",17.4700742033,-62.99115888,593,,,,,,,false,,"",Princess Parrotfish,Scarus taeniopterus,Princess Parrotfish,Actinopterygii,112166,Actinopterygii,Perciformes,Scaridae,Scarus
102825,2012-07-08,2012-07-08,,Pacific Time (US & Canada),,2991,sea-kangaroo,2012-07-17 15:28:12 -0700,2017-11-20 12:29:46 -0800,research,CC-BY,http://www.inaturalist.org/observations/102825,https://static.inaturalist.org/photos/148441/medium.JPG,,"","Dive site Double Wreck, max depth 60ft. ",false,1,0,false,,"Sint Eustatius, Netherlands",17.4785395373,-62.9949011037,506,,,,,,,false,,"",Tomtate,Haemulon aurolineatum,Tomtate,Actinopterygii,49950,Actinopterygii,Perciformes,Haemulidae,Haemulon
